96|199032|00
97|199033|00
98|199033|00
99|199034|00
80|199035|00
81|199036|00
82|199037|00
83|199037|00
84|199038|00
85|199039|00
86|199040|00
87|199041|00
88|199041|00
89|199042|00
70|199043|00
71|199044|00
72|199045|00
73|199046|00
74|199046|00
75|199047|00
76|199048|00
77|199049|00
78|199050|00
79|199051|00
60|199053|00
61|199054|00
62|199056|00
63|199058|00
64|199059|00
65|199061|00
66|199062|00
67|199062|00
68|199063|00
69|199065|00
50|199066|00
51|199067|00
52|199069|00
53|199070|00
54|199072|00
55|199074|00
56|199075|00
57|199076|00
58|199077|00
59|199078|00
40|199080|00
41|199081|00
42|199082|00
43|199083|00
44|199083|00
45|199084|00
46|199085|00
47|199087|00
48|199088|00
49|199089|00
30|199090|00
31|199091|00
32|199093|00
33|199094|00
34|199096|00
35|199098|00
36|199099|00
37|199101|00
38|199102|00
39|199103|00
20|199105|00
21|199106|00
22|199107|00
23|199109|00
24|199110|00
25|199111|00
26|199112|00
27|199114|00
28|199115|00
29|199117|00
10|199118|00
11|199119|00
12|199120|00
13|199121|00
14|199123|00
15|199124|00
16|199126|00
17|199127|00
18|199128|00
19|199129|00
00|199131|00
01|199132|00
02|199133|00
03|199134|00
04|199135|00
05|199137|00
06|199138|00
07|199139|00
08|199140|00
09|199142|00
00|199145|00
01|199146|00
02|199147|00
03|199149|00
04|199150|00
05|199151|00
06|199153|00
07|199154|00
08|199155|00
09|199155|00
10|199156|00
11|199157|00
12|199158|00
13|199159|00
14|199160|00
15|199160|00
16|199161|00
17|199162|00
18|199163|00
19|199163|00
20|199164|00
21|199165|00
22|199166|00
23|199167|00
24|199168|00
25|199168|00
26|199169|00
27|199170|00
28|199171|00
29|199172|00
30|199173|00
31|199173|00
32|199174|00
33|199175|00
34|199176|00
35|199177|00
36|199178|00
37|199178|00
38|199179|00
39|199180|00
40|199181|00
41|199182|00
42|199182|00
43|199183|00
44|199184|00
45|199185|00
46|199186|00
47|199187|00
48|199187|00
49|199188|00
50|199189|00
51|199190|00
52|199191|00
53|199192|00
54|199192|00
55|199193|00
56|199194|00
57|199195|00
58|199195|00
59|199196|00
60|199197|00
61|199198|00
62|199199|00
63|199199|00
64|199200|00
65|199201|00
66|199202|00
67|199203|00
68|199203|00
69|199204|00
70|199205|00
71|199206|00
72|199207|00
73|199207|00
74|199208|00
75|199209|00
76|199210|00
77|199211|00
78|199212|00
79|199212|00
80|199213|00
81|199214|00
82|199215|00
83|199216|00
84|199217|00
85|199217|00
86|199218|00
87|199219|00
88|199220|00
89|199221|00
90|199221|00
91|199222|00
92|199223|00
93|199224|00
94|199225|00
95|199225|00
96|199226|00
97|199227|00
98|199228|00
99|199229|00
09|200321|00
08|200322|00
07|200322|00
06|200323|00
05|200324|00
04|200324|00
03|200325|00
02|200326|00
01|200326|00
00|200327|00
19|200328|00
18|200329|00
17|200329|00
16|200330|00
15|200331|00
14|200331|00
13|200332|00
12|200333|00
11|200334|00
10|200334|00
29|200335|00
28|200336|00
27|200336|00
26|200337|00
25|200338|00
24|200339|00
23|200339|00
22|200340|00
21|200341|00
20|200342|00
39|200342|00
38|200343|00
37|200344|00
36|200345|00
35|200345|00
34|200346|00
33|200347|00
32|200348|00
31|200349|00
30|200349|00
49|200350|00
48|200351|00
47|200352|00
46|200353|00
45|200354|00
44|200354|00
43|200355|00
42|200356|00
41|200357|00
40|200358|00
59|200358|00
58|200359|00
57|200360|00
56|200361|00
55|200362|00
54|200362|00
53|200363|00
52|200364|00
51|200365|00
50|200366|00
69|200369|00
68|200370|00
67|200371|00
66|200372|00
65|200373|00
64|200374|00
63|200375|00
62|200376|00
61|200377|00
60|200378|00
79|200378|00
78|200379|00
77|200380|00
76|200381|00
75|200381|00
74|200382|00
73|200383|00
72|200383|00
71|200384|00
70|200385|00
89|200385|00
88|200386|00
87|200387|00
86|200388|00
85|200388|00
84|200389|00
83|200390|00
82|200390|00
81|200391|00
80|200392|00
99|200393|00
98|200393|00
97|200394|00
96|200395|00
95|200395|00
94|200396|00
93|200397|00
92|200398|00
91|200398|00
90|200399|00
99|200401|00
98|200402|00
97|200403|00
96|200404|00
95|200405|00
94|200406|00
93|200407|00
92|200408|00
91|200408|00
90|200409|00
89|200410|00
88|200411|00
87|200411|00
86|200412|00
85|200413|00
84|200414|00
83|200415|00
82|200416|00
81|200417|00
80|200418|00
79|200419|00
78|200420|00
77|200421|00
76|200422|00
75|200423|00
74|200424|00
73|200424|00
72|200425|00
71|200426|00
70|200427|00
69|200427|00
68|200428|00
67|200429|00
66|200430|00
65|200431|00
64|200431|00
63|200432|00
62|200433|00
61|200434|00
60|200435|00
59|200435|00
58|200436|00
57|200437|00
56|200438|00
55|200439|00
54|200439|00
53|200440|00
52|200441|00
51|200442|00
50|200443|00
49|200443|00
48|200444|00
47|200445|00
46|200446|00
45|200447|00
44|200447|00
43|200448|00
42|200449|00
41|200450|00
40|200451|00
39|200451|00
38|200452|00
37|200453|00
36|200454|00
35|200455|00
34|200455|00
33|200456|00
32|200457|00
31|200458|00
30|200459|00
29|200459|00
28|200460|00
27|200461|00
26|200462|00
25|200463|00
24|200463|00
23|200464|00
22|200465|00
21|200466|00
20|200467|00
19|200467|00
18|200468|00
17|200469|00
16|200470|00
15|200471|00
14|200471|00
13|200472|00
12|200473|00
11|200474|00
10|200475|00
09|200475|00
08|200476|00
07|200477|00
06|200478|00
05|200479|00
04|200479|00
03|200480|00
02|200481|00
01|200482|00
00|200483|00
90|200484|00
91|200485|00
92|200486|00
93|200487|00
94|200489|00
95|200490|00
96|200491|00
97|200492|00
98|200493|00
99|200495|00
80|200495|00
81|200496|00
82|200497|00
83|200498|00
84|200498|00
85|200499|00
86|200500|00
87|200501|00
88|200502|00
89|200502|00
70|200503|00
71|200504|00
72|200505|00
73|200506|00
74|200507|00
75|200507|00
76|200508|00
77|200509|00
78|200510|00
79|200511|00
60|200511|00
61|200512|00
62|200513|00
63|200514|00
64|200515|00
65|200516|00
66|200516|00
67|200517|00
68|200518|00
69|200519|00
50|200520|00
51|200520|00
52|200521|00
53|200522|00
54|200523|00
55|200524|00
56|200524|00
57|200525|00
58|200526|00
59|200527|00
40|200528|00
41|200528|00
42|200529|00
43|200530|00
44|200531|00
45|200532|00
46|200532|00
47|200533|00
48|200534|00
49|200535|00
30|200536|00
31|200536|00
32|200537|00
33|200538|00
34|200539|00
35|200539|00
36|200540|00
37|200541|00
38|200542|00
39|200543|00
20|200543|00
21|200544|00
22|200545|00
23|200546|00
24|200547|00
25|200548|00
26|200548|00
27|200549|00
28|200550|00
29|200551|00
10|200552|00
11|200552|00
12|200553|00
13|200554|00
14|200555|00
15|200556|00
16|200557|00
17|200557|00
18|200558|00
19|200559|00
00|200560|00
01|200561|00
02|200561|00
03|200562|00
04|200563|00
05|200564|00
06|200565|00
07|200565|00
08|200566|00
09|200567|00
00|200569|00
01|200570|00
02|200571|00
03|200572|00
04|200574|00
05|200575|00
06|200576|00
07|200577|00
08|200578|00
09|200580|00
10|200581|00
11|200582|00
12|200583|00
13|200584|00
14|200585|00
15|200586|00
16|200586|00
17|200587|00
18|200588|00
19|200589|00
20|200590|00
21|200591|00
22|200592|00
23|200593|00
24|200594|00
25|200596|00
26|200597|00
27|200598|00
28|200599|00
29|200601|00
30|200602|00
31|200603|00
32|200604|00
33|200606|00
34|200607|00
35|200608|00
36|200610|00
37|200611|00
38|200612|00
39|200613|00
40|200615|00
41|200616|00
42|200617|00
43|200618|00
44|200619|00
45|200620|00
46|200621|00
47|200622|00
48|200623|00
49|200624|00
50|200625|00
51|200625|00
52|200626|00
53|200627|00
54|200628|00
55|200629|00
56|200630|00
57|200630|00
58|200631|00
59|200632|00
60|200633|00
61|200634|00
62|200635|00
63|200636|00
64|200636|00
65|200637|00
66|200638|00
67|200639|00
68|200640|00
69|200641|00
70|200641|00
71|200642|00
72|200643|00
73|200644|00
74|200646|00
75|200647|00
76|200648|00
77|200649|00
78|200650|00
79|200652|00
80|200653|00
81|200655|00
82|200656|00
83|200657|00
84|200658|00
85|200660|00
86|200661|00
87|200662|00
88|200663|00
89|200664|00
90|200665|00
91|200666|00
92|200667|00
93|200668|00
94|200668|00
95|200669|00
96|200670|00
97|200671|00
98|200672|00
99|200673|00
09|201894|00
08|201896|00
07|201898|00
06|201899|00
05|201901|00
04|201902|00
03|201903|00
02|201904|00
01|201905|00
00|201906|00
19|201907|00
18|201908|00
17|201909|00
16|201910|00
15|201911|00
14|201912|00
13|201912|00
12|201913|00
11|201914|00
10|201916|00
29|201917|00
28|201919|00
27|201920|00
26|201922|00
25|201923|00
24|201925|00
23|201926|00
22|201928|00
21|201930|00
20|201931|00
39|201933|00
38|201935|00
37|201937|00
36|201937|00
35|201938|00
34|201939|00
33|201940|00
32|201941|00
31|201942|00
30|201943|00
49|201943|00
48|201944|00
47|201945|00
46|201946|00
45|201947|00
44|201947|00
43|201948|00
42|201949|00
41|201950|00
40|201951|00
59|201952|00
58|201953|00
57|201954|00
56|201954|00
55|201956|00
54|201957|00
53|201959|00
52|201960|00
51|201961|00
50|201963|00
69|201964|00
68|201965|00
67|201966|00
66|201967|00
65|201968|00
64|201969|00
63|201970|00
62|201971|00
61|201972|00
60|201973|00
79|201974|00
78|201975|00
77|201976|00
76|201977|00
75|201977|00
74|201978|00
73|201979|00
72|201980|00
71|201981|00
70|201982|00
89|201983|00
88|201983|00
87|201984|00
86|201985|00
85|201986|00
84|201987|00
83|201988|00
82|201988|00
81|201989|00
80|201990|00
99|201991|00
98|201992|00
97|201993|00
96|201993|00
95|201994|00
94|201995|00
93|201996|00
92|201997|00
91|201998|00
90|201998|00
99|202000|00
98|202001|00
97|202001|00
96|202002|00
95|202003|00
94|202004|00
93|202005|00
92|202006|00
91|202006|00
90|202007|00
89|202008|00
88|202009|00
87|202010|00
86|202011|00
85|202012|00
84|202012|00
83|202013|00
82|202014|00
81|202015|00
80|202016|00
79|202017|00
78|202017|00
77|202018|00
76|202019|00
75|202020|00
74|202021|00
73|202022|00
72|202023|00
71|202024|00
70|202024|00
69|202025|00
68|202026|00
67|202027|00
66|202028|00
65|202029|00
64|202029|00
63|202030|00
62|202032|00
61|202032|00
60|202033|00
59|202034|00
58|202036|00
57|202037|00
56|202038|00
55|202039|00
54|202039|00
53|202040|00
52|202041|00
51|202042|00
50|202044|00
49|202045|00
48|202046|00
47|202047|00
46|202048|00
45|202050|00
44|202051|00
43|202053|00
42|202055|00
41|202057|00
40|202058|00
39|202060|00
38|202061|00
37|202062|00
36|202064|00
35|202065|00
34|202066|00
33|202067|00
32|202068|00
31|202069|00
30|202070|00
29|202071|00
28|202072|00
27|202074|00
26|202074|00
25|202075|00
24|202076|00
23|202077|00
22|202078|00
21|202079|00
20|202080|00
19|202081|00
18|202081|00
17|202083|00
16|202084|00
15|202086|00
14|202088|00
13|202089|00
12|202090|00
11|202091|00
10|202092|00
09|202093|00
08|202094|00
07|202095|00
06|202097|00
05|202098|00
04|202099|00
03|202100|00
02|202100|00
01|202101|00
00|202102|00
90|202104|00
91|202104|00
92|202105|00
93|202106|00
94|202107|00
95|202108|00
96|202109|00
97|202110|00
98|202111|00
99|202112|00
80|202113|00
81|202113|00
82|202114|00
83|202115|00
84|202116|00
85|202117|00
86|202118|00
87|202118|00
88|202119|00
89|202120|00
70|202121|00
71|202122|00
72|202122|00
73|202123|00
74|202124|00
75|202125|00
76|202125|00
77|202126|00
78|202127|00
79|202128|00
60|202129|00
61|202130|00
62|202130|00
63|202131|00
64|202132|00
65|202133|00
66|202134|00
67|202134|00
68|202135|00
69|202136|00
50|202137|00
51|202138|00
52|202138|00
53|202139|00
54|202140|00
55|202141|00
56|202141|00
57|202142|00
58|202143|00
59|202144|00
40|202145|00
41|202146|00
42|202147|00
43|202147|00
44|202148|00
45|202149|00
46|202150|00
47|202151|00
48|202152|00
49|202153|00
30|202154|00
31|202155|00
32|202155|00
33|202156|00
34|202157|00
35|202158|00
36|202159|00
37|202159|00
38|202160|00
39|202161|00
20|202162|00
21|202163|00
22|202164|00
23|202165|00
24|202166|00
25|202167|00
26|202168|00
27|202169|00
28|202170|00
29|202171|00
10|202171|00
11|202172|00
12|202173|00
13|202174|00
14|202175|00
15|202176|00
16|202176|00
17|202177|00
18|202178|00
19|202179|00
00|202180|00
01|202181|00
02|202182|00
03|202182|00
04|202183|00
05|202184|00
06|202185|00
07|202186|00
08|202186|00
09|202187|00
00|202189|00
01|202189|00
02|202190|00
03|202191|00
04|202192|00
05|202193|00
06|202194|00
07|202195|00
08|202195|00
09|202196|00
10|202197|00
11|202198|00
12|202199|00
13|202200|00
14|202201|00
15|202202|00
16|202202|00
17|202203|00
18|202204|00
19|202205|00
20|202206|00
21|202207|00
22|202207|00
23|202208|00
24|202209|00
25|202210|00
26|202211|00
27|202211|00
28|202212|00
29|202213|00
30|202214|00
31|202215|00
32|202216|00
33|202217|00
34|202217|00
35|202218|00
36|202219|00
37|202220|00
38|202221|00
39|202221|00
40|202222|00
41|202223|00
42|202224|00
43|202225|00
44|202226|00
45|202226|00
46|202228|00
47|202229|00
48|202230|00
49|202232|00
50|202233|00
51|202235|00
52|202236|00
53|202238|00
54|202239|00
55|202240|00
56|202241|00
57|202241|00
58|202242|00
59|202243|00
60|202244|00
61|202244|00
62|202245|00
63|202246|00
64|202247|00
65|202248|00
66|202248|00
67|202249|00
68|202250|00
69|202251|00
70|202252|00
71|202252|00
72|202253|00
73|202254|00
74|202255|00
75|202256|00
76|202257|00
77|202257|00
78|202258|00
79|202259|00
80|202260|00
81|202261|00
82|202261|00
83|202262|00
84|202263|00
85|202264|00
86|202265|00
87|202265|00
88|202266|00
89|202267|00
90|202268|00
91|202269|00
92|202269|00
93|202270|00
94|202271|00
95|202272|00
96|202273|00
97|202273|00
98|202274|00
99|202275|00
09|203579|00
08|203580|00
07|203581|00
06|203582|00
05|203583|00
04|203583|00
03|203584|00
02|203585|00
01|203586|00
00|203587|00
19|203588|00
18|203589|00
17|203590|00
16|203591|00
15|203592|00
14|203593|00
13|203594|00
12|203596|00
11|203596|00
10|203597|00
29|203598|00
28|203599|00
27|203601|00
26|203602|00
25|203603|00
24|203604|00
23|203605|00
22|203607|00
21|203609|00
20|203610|00
39|203611|00
38|203612|00
37|203613|00
36|203614|00
35|203615|00
34|203617|00
33|203618|00
32|203619|00
31|203620|00
30|203621|00
49|203622|00
48|203623|00
47|203624|00
46|203625|00
45|203626|00
44|203627|00
43|203628|00
42|203629|00
41|203630|00
40|203631|00
59|203632|00
58|203632|00
57|203633|00
56|203634|00
55|203635|00
54|203636|00
53|203637|00
52|203638|00
51|203638|00
50|203639|00
69|203640|00
68|203641|00
67|203642|00
66|203643|00
65|203644|00
64|203644|00
63|203645|00
62|203646|00
61|203647|00
60|203648|00
79|203649|00
78|203650|00
77|203651|00
76|203651|00
75|203652|00
74|203653|00
73|203654|00
72|203655|00
71|203656|00
70|203657|00
89|203658|00
88|203658|00
87|203659|00
86|203660|00
85|203661|00
84|203662|00
83|203663|00
82|203664|00
81|203665|00
80|203665|00
99|203666|00
98|203667|00
97|203668|00
96|203669|00
95|203670|00
94|203670|00
93|203671|00
92|203672|00
91|203673|00
90|203674|00
99|203676|00
98|203676|00
97|203677|00
96|203678|00
95|203679|00
94|203680|00
93|203681|00
92|203682|00
91|203682|00
90|203683|00
89|203684|00
88|203685|00
87|203686|00
86|203687|00
85|203687|00
84|203688|00
83|203689|00
82|203690|00
81|203691|00
80|203691|00
79|203692|00
78|203693|00
77|203694|00
76|203695|00
75|203696|00
74|203696|00
73|203697|00
72|203698|00
71|203699|00
70|203700|00
69|203701|00
68|203701|00
67|203702|00
66|203703|00
65|203704|00
64|203705|00
63|203706|00
62|203707|00
61|203707|00
60|203708|00
59|203709|00
58|203710|00
57|203711|00
56|203711|00
55|203712|00
54|203713|00
53|203714|00
52|203715|00
51|203716|00
50|203717|00
49|203718|00
48|203718|00
47|203719|00
46|203720|00
45|203721|00
44|203722|00
43|203722|00
42|203723|00
41|203724|00
40|203725|00
39|203726|00
38|203727|00
37|203727|00
36|203728|00
35|203729|00
34|203730|00
33|203731|00
32|203732|00
31|203732|00
30|203733|00
29|203734|00
28|203735|00
27|203736|00
26|203737|00
25|203737|00
24|203738|00
23|203739|00
22|203740|00
21|203741|00
20|203742|00
19|203742|00
18|203743|00
17|203744|00
16|203745|00
15|203746|00
14|203747|00
13|203747|00
12|203748|00
11|203749|00
10|203750|00
09|203751|00
08|203752|00
07|203753|00
06|203753|00
05|203754|00
04|203755|00
03|203756|00
02|203757|00
01|203757|00
00|203758|00
90|203760|00
91|203761|00
92|203761|00
93|203762|00
94|203763|00
95|203764|00
96|203765|00
97|203766|00
98|203767|00
99|203767|00
80|203768|00
81|203769|00
82|203770|00
83|203771|00
84|203772|00
85|203772|00
86|203773|00
87|203774|00
88|203775|00
89|203776|00
70|203776|00
71|203777|00
72|203778|00
73|203779|00
74|203780|00
75|203780|00
76|203781|00
77|203782|00
78|203783|00
79|203784|00
60|203784|00
61|203785|00
62|203786|00
63|203787|00
64|203788|00
65|203789|00
66|203789|00
67|203790|00
68|203791|00
69|203792|00
50|203793|00
51|203793|00
52|203794|00
53|203795|00
54|203796|00
55|203797|00
56|203798|00
57|203798|00
58|203799|00
59|203800|00
40|203801|00
41|203802|00
42|203802|00
43|203804|00
44|203805|00
45|203806|00
46|203807|00
47|203808|00
48|203809|00
49|203810|00
30|203811|00
31|203812|00
32|203813|00
33|203815|00
34|203816|00
35|203818|00
36|203819|00
37|203821|00
38|203822|00
39|203823|00
20|203824|00
21|203825|00
22|203826|00
23|203830|00
24|203831|00
25|203832|00
26|203834|00
27|203835|00
28|203836|00
29|203837|00
10|203838|00
11|203839|00
12|203840|00
13|203841|00
14|203842|00
15|203842|00
16|203843|00
17|203844|00
18|203844|00
19|203845|00
00|203846|00
01|203847|00
02|203847|00
03|203848|00
04|203849|00
05|203850|00
06|203851|00
07|203851|00
08|203852|00
09|203853|00
00|203854|00
01|203855|00
02|203856|00
03|203857|00
04|203858|00
05|203860|00
06|203862|00
07|203864|00
08|203865|00
09|203867|00
10|203868|00
11|203869|00
12|203870|00
13|203871|00
14|203872|00
15|203872|00
16|203873|00
17|203874|00
18|203875|00
19|203875|00
20|203876|00
21|203877|00
22|203878|00
23|203882|00
24|203883|00
25|203885|00
26|203887|00
27|203888|00
28|203891|00
29|203892|00
30|203894|00
31|203895|00
32|203896|00
33|203897|00
34|203898|00
35|203899|00
36|203900|00
37|203902|00
38|203903|00
39|203904|00
40|203905|00
41|203906|00
42|203907|00
43|203908|00
44|203909|00
45|203910|00
46|203912|00
47|203913|00
48|203914|00
49|203915|00
50|203916|00
51|203917|00
52|203919|00
53|203920|00
54|203921|00
55|203922|00
56|203923|00
57|203924|00
58|203926|00
59|203927|00
60|203928|00
61|203929|00
62|203930|00
63|203931|00
64|203933|00
65|203934|00
66|203935|00
67|203936|00
68|203937|00
69|203938|00
70|203939|00
71|203940|00
72|203941|00
73|203942|00
74|203944|00
75|203945|00
76|203946|00
77|203947|00
78|203948|00
79|203949|00
80|203950|00
81|203952|00
82|203953|00
83|203954|00
84|203955|00
85|203956|00
86|203957|00
87|203958|00
88|203959|00
89|203960|00
90|203963|00
91|203964|00
92|203965|00
93|203966|00
94|203967|00
95|203968|00
96|203969|00
97|203970|00
98|203971|00
99|203972|00
09|205199|00
08|205200|00
07|205201|00
06|205201|00
05|205202|00
04|205203|00
03|205204|00
02|205205|00
01|205206|00
00|205206|00
19|205207|00
18|205208|00
17|205209|00
16|205210|00
15|205210|00
14|205211|00
13|205212|00
12|205213|00
11|205214|00
10|205214|00
29|205215|00
28|205216|00
27|205217|00
26|205218|00
25|205218|00
24|205219|00
23|205220|00
22|205221|00
21|205222|00
20|205223|00
39|205223|00
38|205224|00
37|205225|00
36|205226|00
35|205227|00
34|205227|00
33|205228|00
32|205229|00
31|205230|00
30|205231|00
49|205232|00
48|205232|00
47|205233|00
46|205234|00
45|205235|00
44|205236|00
43|205237|00
42|205237|00
41|205238|00
40|205239|00
59|205240|00
58|205241|00
57|205242|00
56|205242|00
55|205243|00
54|205244|00
53|205245|00
52|205246|00
51|205247|00
50|205247|00
69|205248|00
68|205249|00
67|205250|00
66|205251|00
65|205252|00
64|205252|00
63|205253|00
62|205254|00
61|205255|00
60|205256|00
79|205257|00
78|205257|00
77|205258|00
76|205259|00
75|205260|00
74|205261|00
73|205262|00
72|205262|00
71|205263|00
70|205264|00
89|205265|00
88|205266|00
87|205267|00
86|205268|00
85|205268|00
84|205269|00
83|205270|00
82|205271|00
81|205272|00
80|205273|00
99|205273|00
98|205274|00
97|205275|00
96|205276|00
95|205277|00
94|205277|00
93|205278|00
92|205279|00
91|205280|00
90|205281|00
99|205282|00
98|205283|00
97|205284|00
96|205284|00
95|205285|00
94|205286|00
93|205287|00
92|205288|00
91|205289|00
90|205289|00
89|205290|00
88|205291|00
87|205292|00
86|205293|00
85|205293|00
84|205294|00
83|205295|00
82|205296|00
81|205297|00
80|205297|00
79|205298|00
78|205299|00
77|205300|00
76|205301|00
75|205301|00
74|205302|00
73|205303|00
72|205304|00
71|205305|00
70|205305|00
69|205306|00
68|205307|00
67|205308|00
66|205309|00
65|205309|00
64|205310|00
63|205311|00
62|205312|00
61|205313|00
60|205313|00
59|205314|00
58|205315|00
57|205316|00
56|205317|00
55|205318|00
54|205318|00
53|205319|00
52|205320|00
51|205321|00
50|205322|00
49|205323|00
48|205323|00
47|205324|00
46|205325|00
45|205326|00
44|205327|00
43|205328|00
42|205328|00
41|205329|00
40|205330|00
39|205331|00
38|205332|00
37|205333|00
36|205333|00
35|205334|00
34|205335|00
33|205336|00
32|205338|00
31|205339|00
30|205341|00
29|205342|00
28|205344|00
27|205345|00
26|205346|00
25|205347|00
24|205348|00
23|205349|00
22|205349|00
21|205350|00
20|205351|00
19|205352|00
18|205353|00
17|205354|00
16|205355|00
15|205355|00
14|205356|00
13|205357|00
12|205358|00
11|205359|00
10|205360|00
09|205360|00
08|205361|00
07|205362|00
06|205363|00
05|205364|00
04|205365|00
03|205365|00
02|205366|00
01|205367|00
00|205368|00
90|205369|00
91|205370|00
92|205371|00
93|205372|00
94|205372|00
95|205373|00
96|205374|00
97|205375|00
98|205376|00
99|205376|00
80|205377|00
81|205378|00
82|205379|00
83|205380|00
84|205381|00
85|205382|00
86|205383|00
87|205383|00
88|205384|00
89|205385|00
70|205386|00
71|205387|00
72|205388|00
73|205388|00
74|205389|00
75|205390|00
76|205391|00
77|205392|00
78|205392|00
79|205393|00
60|205394|00
61|205395|00
62|205396|00
63|205396|00
64|205397|00
65|205398|00
66|205399|00
67|205400|00
68|205400|00
69|205401|00
50|205402|00
51|205403|00
52|205404|00
53|205404|00
54|205405|00
55|205406|00
56|205407|00
57|205408|00
58|205408|00
59|205409|00
40|205410|00
41|205411|00
42|205412|00
43|205413|00
44|205413|00
45|205415|00
46|205416|00
47|205418|00
48|205419|00
49|205420|00
30|205421|00
31|205423|00
32|205424|00
33|205425|00
34|205426|00
35|205427|00
36|205428|00
37|205429|00
38|205430|00
39|205430|00
20|205431|00
21|205432|00
22|205433|00
23|205433|00
24|205434|00
25|205435|00
26|205435|00
27|205436|00
28|205437|00
29|205438|00
10|205438|00
11|205439|00
12|205440|00
13|205441|00
14|205443|00
15|205444|00
16|205445|00
17|205446|00
18|205447|00
19|205448|00
00|205449|00
01|205450|00
02|205452|00
03|205453|00
04|205454|00
05|205455|00
06|205456|00
07|205456|00
08|205457|00
09|205458|00
