81|199349|01|141|103
80|199350|01|120|72
79|199350|01|91|873
78|199351|01|193|57
77|199352|01|188|801
76|199353|01|197|461
75|199354|01|186|176
74|199354|01|120|654
73|199355|01|258|398
72|199356|01|227|567
71|199357|01|220|410
70|199358|01|286|591
69|199358|01|253|640
68|199359|01|268|79
67|199360|01|192|451
66|199361|01|234|432
65|199362|01|174|256
64|199362|01|109|615
63|199363|01|186|366
62|199364|01|212|403
61|199365|01|142|234
60|199366|01|127|328
59|199366|01|152|500
58|199367|01|288|565
57|199368|01|100|998
56|199369|01|244|576
55|199370|01|139|51
54|199370|01|52|872
53|199371|01|161|409
52|199372|01|204|787
51|199373|01|75|575
50|199374|01|286|941
49|199374|01|246|420
48|199375|01|155|966
47|199376|01|241|716
46|199377|01|254|516
45|199378|01|121|447
44|199378|01|207|938
43|199379|01|130|555
42|199380|01|194|999
41|199381|01|72|306
40|199382|01|239|376
39|199382|01|64|285
38|199383|01|289|443
37|199384|01|82|816
36|199385|01|105|216
35|199386|01|190|526
34|199386|01|90|497
33|199387|01|61|775
32|199388|01|108|119
31|199389|01|124|377
30|199390|01|84|952
29|199390|01|202|835
28|199391|01|203|199
27|199392|01|158|703
26|199393|01|172|950
25|199394|01|158|460
24|199394|01|65|833
23|199395|01|240|579
22|199396|01|253|28
21|199397|01|96|17
20|199398|01|260|543
19|199398|01|205|428
18|199399|01|172|784
17|199400|01|207|147
16|199401|01|221|529
15|199402|01|212|924
14|199403|01|240|945
13|199403|01|150|291
12|199404|01|273|99
11|199405|01|197|36
10|199406|01|65|48
09|199407|01|136|39
08|199407|01|288|710
07|199408|01|177|816
06|199409|01|114|543
05|199410|01|209|313
04|199411|01|200|912
03|199412|01|166|145
02|199413|01|211|910
01|199413|01|190|437
00|199414|01|138|752
90|199416|01|73|815
91|199418|01|148|916
92|199419|01|118|610
93|199420|01|174|156
94|199422|01|188|112
95|199423|01|54|40
96|199424|01|132|128
97|199425|01|211|197
98|199426|01|267|969
99|199427|01|69|398
80|199428|01|147|177
81|199429|01|287|736
82|199430|01|71|80
83|199431|01|143|909
84|199431|01|257|227
85|199432|01|139|80
86|199433|01|111|880
87|199434|01|208|449
88|199435|01|53|465
89|199436|01|95|47
70|199437|01|147|569
71|199438|01|211|31
72|199439|01|157|555
73|199440|01|285|512
74|199441|01|259|897
75|199442|01|65|255
76|199443|01|243|33
77|199444|01|286|258
78|199444|01|180|725
79|199445|01|99|398
60|199446|01|138|236
61|199447|01|192|919
62|199448|01|177|732
63|199449|01|192|975
64|199450|01|54|887
65|199450|01|114|73
66|199451|01|214|680
67|199452|01|222|373
68|199453|01|73|310
69|199454|01|113|947
50|199455|01|215|363
51|199455|01|147|223
52|199456|01|100|433
53|199457|01|266|968
54|199458|01|233|493
55|199459|01|211|580
56|199460|01|258|567
57|199460|01|284|230
58|199461|01|135|33
59|199462|01|104|524
40|199463|01|105|688
41|199464|01|56|48
42|199465|01|96|800
43|199466|01|267|727
44|199466|01|86|469
45|199467|01|69|651
46|199468|01|216|430
47|199469|01|92|908
48|199470|01|144|511
49|199471|01|146|940
30|199471|01|95|269
31|199472|01|73|630
32|199473|01|99|753
33|199474|01|232|359
34|199475|01|135|75
35|199476|01|215|464
36|199476|01|62|375
37|199477|01|242|951
38|199478|01|152|575
39|199479|01|207|507
20|199480|01|245|265
21|199481|01|147|299
22|199481|01|245|934
23|199482|01|158|103
24|199483|01|264|759
25|199484|01|227|73
26|199485|01|261|309
27|199486|01|217|296
28|199486|01|159|17
29|199487|01|184|53
10|199488|01|115|239
11|199489|01|122|336
12|199491|01|153|349
13|199492|01|238|50
14|199493|01|91|698
15|199495|01|260|844
16|199496|01|206|333
17|199498|01|231|308
18|199499|01|50|32
19|199500|01|73|860
00|199500|01|80|840
01|199501|01|175|454
02|199502|01|185|329
03|199503|01|209|664
04|199504|01|257|202
05|199505|01|229|812
06|199506|01|118|338
07|199506|01|78|289
08|199507|01|125|593
09|199508|01|71|100
00|199510|01|172|701
01|199511|01|171|489
02|199512|01|74|715
03|199514|01|225|656
04|199515|01|148|551
05|199516|01|171|999
06|199518|01|165|755
07|199519|01|73|800
08|199520|01|273|605
09|199522|01|217|530
10|199523|01|164|585
11|199525|01|54|94
12|199526|01|255|157
13|199527|01|177|903
14|199528|01|140|622
15|199530|01|151|46
16|199531|01|132|33
17|199532|01|252|734
18|199534|01|254|521
19|199535|01|68|575
20|199536|01|115|375
21|199538|01|217|751
22|199539|01|190|695
23|199540|01|53|110
24|199540|01|269|872
25|199541|01|198|408
26|199542|01|254|743
27|199543|01|131|781
28|199544|01|79|8
29|199545|01|145|921
30|199546|01|199|135
31|199546|01|86|13
32|199547|01|77|808
33|199548|01|80|828
34|199549|01|56|987
35|199550|01|221|534
36|199551|01|55|659
37|199552|01|263|350
38|199553|01|148|37
39|199553|01|73|381
40|199554|01|113|399
41|199555|01|93|984
42|199556|01|200|10
43|199557|01|118|419
44|199558|01|246|819
45|199559|01|219|126
46|199560|01|138|25
47|199560|01|277|425
48|199561|01|50|842
49|199562|01|149|725
50|199563|01|93|489
51|199564|01|234|865
52|199565|01|199|296
53|199566|01|99|110
54|199567|01|179|929
55|199567|01|267|36
56|199568|01|229|451
57|199569|01|74|500
58|199570|01|192|774
59|199571|01|157|122
60|199572|01|245|341
61|199573|01|120|322
62|199573|01|164|81
63|199574|01|103|459
64|199575|01|181|253
65|199576|01|211|366
66|199578|01|260|826
67|199579|01|193|444
68|199581|01|191|197
69|199583|01|103|39
70|199584|01|175|389
71|199586|01|226|867
72|199587|01|81|480
73|199589|01|257|210
74|199590|01|62|62
75|199591|01|71|100
76|199592|01|289|890
77|199593|01|157|29
78|199593|01|213|468
79|199594|01|161|897
80|199595|01|193|12
81|199596|01|169|585
82|199597|01|240|460
83|199597|01|58|824
84|199599|01|264|835
85|199600|01|177|200
86|199602|01|95|213
87|199603|01|235|836
88|199604|01|166|772
89|199606|01|183|17
90|199607|01|207|496
91|199608|01|217|422
92|199609|01|144|803
93|199610|01|283|179
94|199612|01|97|564
95|199613|01|190|437
96|199614|01|226|977
97|199615|01|176|991
98|199616|01|83|486
99|199617|01|196|417
09|200674|01|97|332
08|200675|01|247|672
07|200676|01|142|704
06|200677|01|179|22
05|200677|01|196|399
04|200678|01|163|849
03|200679|01|286|296
02|200680|01|226|780
01|200681|01|132|337
00|200682|01|285|723
19|200683|01|175|20
18|200684|01|192|161
17|200685|01|133|52
16|200685|01|106|949
15|200686|01|142|534
14|200687|01|212|331
13|200688|01|199|921
12|200689|01|288|987
11|200690|01|270|153
10|200691|01|258|286
29|200692|01|200|853
28|200692|01|283|357
27|200693|01|262|252
26|200694|01|220|473
25|200695|01|135|731
24|200696|01|181|227
23|200697|01|228|679
22|200698|01|223|282
21|200698|01|277|104
20|200699|01|165|521
39|200700|01|240|374
38|200701|01|94|155
37|200702|01|88|308
36|200703|01|208|833
35|200704|01|219|732
34|200705|01|134|850
33|200705|01|178|780
32|200706|01|270|7
31|200707|01|255|107
30|200708|01|133|119
49|200709|01|198|444
48|200710|01|192|709
47|200711|01|105|116
46|200712|01|235|472
45|200713|01|212|855
44|200714|01|137|552
43|200715|01|64|121
42|200715|01|80|507
41|200716|01|63|957
40|200717|01|201|420
59|200718|01|51|437
58|200719|01|166|914
57|200719|01|95|765
56|200720|01|256|654
55|200721|01|145|860
54|200722|01|235|129
53|200723|01|140|556
52|200724|01|271|324
51|200724|01|190|720
50|200725|01|256|660
69|200726|01|217|770
68|200727|01|64|67
67|200728|01|212|231
66|200729|01|278|311
65|200729|01|174|37
64|200730|01|58|847
63|200731|01|276|741
62|200732|01|260|818
61|200733|01|86|577
60|200734|01|240|361
79|200735|01|61|885
78|200735|01|230|791
77|200736|01|239|18
76|200737|01|196|949
75|200738|01|175|172
74|200739|01|232|955
73|200740|01|204|997
72|200740|01|95|422
71|200741|01|56|492
70|200742|01|225|143
89|200743|01|192|596
88|200744|01|235|735
87|200745|01|88|707
86|200745|01|153|496
85|200746|01|260|659
84|200747|01|226|854
83|200748|01|117|664
82|200749|01|194|666
81|200750|01|76|692
80|200751|01|228|406
99|200751|01|163|643
98|200752|01|265|488
97|200753|01|253|396
96|200754|01|287|438
95|200755|01|221|572
94|200756|01|266|640
93|200757|01|133|940
92|200757|01|181|562
91|200758|01|203|990
90|200759|01|69|701
99|200761|01|164|657
98|200762|01|122|29
97|200762|01|157|611
96|200763|01|73|922
95|200764|01|156|413
94|200766|01|183|430
93|200767|01|107|430
92|200769|01|165|930
91|200770|01|125|997
90|200772|01|140|21
89|200773|01|71|56
88|200775|01|218|199
87|200776|01|109|73
86|200776|01|172|407
85|200777|01|264|30
84|200778|01|258|997
83|200779|01|282|898
82|200780|01|169|567
81|200781|01|258|984
80|200781|01|190|634
79|200782|01|120|383
78|200783|01|163|780
77|200784|01|53|9
76|200785|01|280|736
75|200786|01|237|192
74|200787|01|172|676
73|200787|01|87|423
72|200788|01|262|364
71|200789|01|197|185
70|200790|01|208|420
69|200791|01|94|330
68|200792|01|238|181
67|200793|01|289|95
66|200794|01|179|669
65|200795|01|249|972
64|200796|01|263|692
63|200796|01|182|2
62|200797|01|245|190
61|200798|01|273|468
60|200799|01|74|489
59|200800|01|121|940
58|200801|01|87|654
57|200802|01|170|225
56|200803|01|195|612
55|200804|01|230|933
54|200805|01|54|44
53|200806|01|240|981
52|200808|01|93|42
51|200809|01|208|834
50|200810|01|60|601
49|200811|01|162|644
48|200812|01|244|873
47|200813|01|271|134
46|200814|01|172|568
45|200815|01|135|750
44|200815|01|260|268
43|200816|01|211|342
42|200817|01|193|853
41|200818|01|178|288
40|200819|01|98|757
39|200819|01|279|761
38|200820|01|192|21
37|200821|01|165|922
36|200822|01|66|401
35|200822|01|98|911
34|200823|01|52|389
33|200824|01|236|693
32|200826|01|165|131
31|200827|01|125|745
30|200828|01|68|9
29|200829|01|175|412
28|200830|01|211|489
27|200831|01|142|739
26|200833|01|61|264
25|200834|01|264|441
24|200835|01|72|207
23|200837|01|252|317
22|200838|01|289|924
21|200839|01|267|981
20|200841|01|67|946
19|200842|01|51|1
18|200843|01|248|741
17|200845|01|116|208
16|200846|01|221|489
15|200848|01|58|498
14|200849|01|176|925
13|200851|01|229|487
12|200853|01|94|622
11|200854|01|213|25
10|200854|01|52|41
09|200855|01|201|844
08|200856|01|85|600
07|200857|01|186|291
06|200858|01|164|148
05|200859|01|72|736
04|200860|01|106|257
03|200861|01|201|577
02|200861|01|69|451
01|200862|01|231|644
00|200864|01|272|5
90|200866|01|226|369
91|200866|01|117|674
92|200867|01|178|999
93|200869|01|167|268
94|200870|01|247|457
95|200871|01|277|550
96|200872|01|178|399
97|200874|01|195|199
98|200876|01|159|563
99|200877|01|273|631
80|200878|01|150|817
81|200879|01|227|857
82|200880|01|237|868
83|200881|01|188|656
84|200883|01|61|729
85|200884|01|193|722
86|200885|01|289|570
87|200887|01|159|911
88|200888|01|176|107
89|200889|01|62|373
70|200891|01|202|87
71|200892|01|279|168
72|200893|01|232|94
73|200894|01|136|234
74|200896|01|167|319
75|200897|01|254|519
76|200899|01|234|251
77|200900|01|274|799
78|200901|01|89|269
79|200904|01|111|253
60|200906|01|146|90
61|200907|01|102|46
62|200909|01|243|507
63|200910|01|286|715
64|200911|01|208|457
65|200912|01|177|901
66|200912|01|125|738
67|200913|01|101|692
68|200914|01|142|437
69|200915|01|266|711
50|200915|01|126|908
51|200916|01|162|655
52|200917|01|258|434
53|200918|01|63|122
54|200918|01|172|116
55|200919|01|202|26
56|200920|01|149|380
57|200920|01|255|827
58|200921|01|142|577
59|200922|01|281|665
40|200923|01|80|385
41|200923|01|176|331
42|200924|01|281|504
43|200925|01|195|624
44|200926|01|217|938
45|200928|01|107|967
46|200929|01|92|803
47|200933|01|70|300
48|200934|01|79|303
49|200937|01|138|104
30|200939|01|190|168
31|200940|01|169|929
32|200941|01|159|807
33|200942|01|237|611
34|200943|01|168|218
35|200944|01|245|799
36|200945|01|250|59
37|200946|01|195|691
38|200947|01|240|503
39|200948|01|261|420
20|200949|01|268|635
21|200950|01|154|450
22|200951|01|202|491
23|200952|01|155|875
24|200953|01|175|93
25|200954|01|175|307
26|200956|01|228|276
27|200957|01|129|100
28|200958|01|68|88
29|200960|01|64|504
10|200961|01|192|812
11|200962|01|186|713
12|200963|01|113|810
13|200964|01|71|817
14|200965|01|113|352
15|200966|01|160|869
16|200967|01|196|264
17|200968|01|83|93
18|200971|01|158|377
19|200972|01|195|129
00|200974|01|126|589
01|200975|01|58|975
02|200976|01|175|242
03|200977|01|250|74
04|200978|01|250|393
05|200979|01|273|559
06|200980|01|50|841
07|200981|01|274|948
08|200983|01|174|179
09|200984|01|64|754
00|200986|01|253|817
01|200987|01|289|932
02|200988|01|79|94
03|200989|01|159|552
04|200990|01|248|34
05|200991|01|203|918
06|200993|01|247|808
07|200994|01|254|378
08|200995|01|213|768
09|200996|01|110|365
10|200996|01|229|626
11|200998|01|264|134
12|200999|01|50|930
13|201000|01|128|827
14|201001|01|88|987
15|201003|01|211|648
16|201004|01|117|632
17|201005|01|278|541
18|201006|01|225|967
19|201007|01|65|850
20|201008|01|65|880
21|201009|01|100|39
22|201010|01|238|627
23|201012|01|289|537
24|201013|01|116|77
25|201014|01|228|955
26|201015|01|191|188
27|201016|01|125|278
28|201017|01|86|529
29|201018|01|200|464
30|201019|01|72|741
31|201020|01|189|61
32|201021|01|233|9
33|201022|01|202|37
34|201024|01|161|738
35|201025|01|178|350
36|201026|01|139|527
37|201027|01|76|10
38|201028|01|258|876
39|201029|01|229|368
40|201031|01|229|934
41|201032|01|52|377
42|201033|01|173|688
43|201034|01|96|899
44|201035|01|93|657
45|201036|01|162|326
46|201037|01|66|349
47|201038|01|218|955
48|201039|01|78|804
49|201041|01|51|476
50|201042|01|277|917
51|201043|01|220|88
52|201044|01|271|714
53|201045|01|212|97
54|201046|01|97|299
55|201048|01|173|197
56|201049|01|113|458
57|201050|01|74|102
58|201051|01|163|792
59|201052|01|98|885
60|201053|01|170|13
61|201056|01|229|535
62|201057|01|54|941
63|201058|01|289|665
64|201060|01|100|317
65|201061|01|70|470
66|201062|01|72|340
67|201063|01|289|671
68|201064|01|245|754
69|201065|01|191|240
70|201067|01|226|807
71|201068|01|245|187
72|201069|01|246|537
73|201070|01|137|697
74|201071|01|201|126
75|201073|01|190|929
76|201074|01|164|982
77|201075|01|95|146
78|201076|01|191|948
79|201078|01|57|98
80|201079|01|204|565
81|201080|01|216|421
82|201081|01|266|765
83|201082|01|246|275
84|201084|01|52|993
85|201085|01|198|217
86|201086|01|158|343
87|201087|01|168|463
88|201088|01|165|939
89|201089|01|127|761
90|201090|01|271|17
91|201091|01|222|772
92|201092|01|122|289
93|201093|01|198|778
94|201094|01|97|722
95|201095|01|164|350
96|201096|01|139|317
97|201097|01|219|769
98|201099|01|57|983
99|201100|01|91|481
09|202277|01|71|123
08|202278|01|56|956
07|202279|01|112|197
06|202279|01|245|994
05|202280|01|66|621
04|202281|01|142|413
03|202282|01|166|144
02|202283|01|151|267
01|202284|01|178|42
00|202285|01|106|996
19|202286|01|77|504
18|202287|01|252|439
17|202288|01|247|779
16|202288|01|73|34
15|202289|01|158|587
14|202290|01|169|240
13|202291|01|116|71
12|202292|01|89|297
11|202293|01|246|958
10|202294|01|274|731
29|202295|01|199|775
28|202296|01|125|49
27|202297|01|62|276
26|202297|01|127|508
25|202298|01|151|582
24|202299|01|63|23
23|202300|01|62|389
22|202301|01|80|564
21|202302|01|239|664
20|202303|01|99|696
39|202304|01|172|46
38|202305|01|217|338
37|202305|01|279|140
36|202306|01|280|441
35|202307|01|270|832
34|202308|01|215|547
33|202309|01|50|35
32|202310|01|177|57
31|202311|01|169|958
30|202312|01|93|814
49|202312|01|157|345
48|202313|01|98|685
47|202314|01|231|50
46|202315|01|159|419
45|202316|01|126|347
44|202317|01|125|62
43|202318|01|224|49
42|202319|01|264|843
41|202320|01|58|373
40|202322|01|178|146
59|202323|01|269|564
58|202327|01|168|23
57|202329|01|229|724
56|202330|01|166|528
55|202331|01|215|718
54|202332|01|114|519
53|202334|01|163|714
52|202335|01|223|616
51|202336|01|117|72
50|202337|01|59|926
69|202339|01|183|55
68|202340|01|162|677
67|202341|01|82|159
66|202343|01|109|748
65|202345|01|219|228
64|202346|01|246|865
63|202348|01|231|353
62|202351|01|143|851
61|202352|01|106|587
60|202353|01|288|635
79|202354|01|232|136
78|202355|01|272|332
77|202357|01|84|777
76|202359|01|54|339
75|202360|01|99|218
74|202364|01|53|365
73|202365|01|237|427
72|202366|01|263|874
71|202367|01|196|574
70|202368|01|91|454
89|202369|01|61|833
88|202370|01|149|877
87|202371|01|190|646
86|202372|01|87|735
85|202373|01|129|247
84|202375|01|259|414
83|202376|01|135|627
82|202377|01|169|605
81|202378|01|236|569
80|202379|01|165|753
99|202380|01|224|421
98|202382|01|261|513
97|202383|01|67|878
96|202384|01|271|591
95|202385|01|194|343
94|202386|01|228|481
93|202387|01|237|250
92|202388|01|56|105
91|202389|01|226|97
90|202391|01|253|208
99|202392|01|223|306
98|202393|01|229|319
97|202395|01|246|545
96|202396|01|286|1
95|202397|01|233|580
94|202398|01|246|248
93|202399|01|187|792
92|202401|01|97|183
91|202402|01|252|168
90|202405|01|75|67
89|202406|01|142|130
88|202407|01|110|486
87|202408|01|151|615
86|202410|01|171|503
85|202411|01|272|335
84|202412|01|69|413
83|202413|01|165|531
82|202414|01|123|261
81|202415|01|204|199
80|202417|01|89|95
79|202418|01|283|685
78|202419|01|215|271
77|202420|01|74|727
76|202421|01|244|215
75|202422|01|174|35
74|202424|01|256|589
73|202425|01|276|186
72|202426|01|274|421
71|202427|01|227|107
70|202428|01|270|459
69|202430|01|234|207
68|202431|01|57|231
67|202432|01|231|988
66|202433|01|200|265
65|202435|01|213|144
64|202436|01|212|534
63|202437|01|259|125
62|202438|01|284|744
61|202439|01|178|570
60|202441|01|201|814
59|202442|01|205|600
58|202443|01|131|960
57|202444|01|125|285
56|202445|01|112|19
55|202446|01|114|877
54|202448|01|234|87
53|202449|01|152|767
52|202450|01|73|977
51|202451|01|138|782
50|202452|01|289|756
49|202453|01|209|666
48|202454|01|181|79
47|202455|01|168|40
46|202456|01|166|138
45|202457|01|87|577
44|202458|01|111|511
43|202460|01|73|698
42|202463|01|118|172
41|202467|01|259|802
40|202468|01|50|622
39|202469|01|214|698
38|202470|01|92|178
37|202471|01|219|497
36|202472|01|279|843
35|202473|01|130|175
34|202475|01|206|497
33|202476|01|106|148
32|202477|01|133|930
31|202478|01|183|477
30|202479|01|248|932
29|202479|01|274|453
28|202480|01|139|368
27|202481|01|55|60
26|202482|01|224|70
25|202483|01|154|786
24|202484|01|100|836
23|202484|01|52|456
22|202485|01|151|581
21|202486|01|230|798
20|202487|01|143|285
19|202488|01|202|719
18|202490|01|273|658
17|202491|01|148|983
16|202492|01|53|639
15|202493|01|96|434
14|202494|01|65|332
13|202495|01|97|65
12|202496|01|212|957
11|202498|01|58|573
10|202500|01|120|345
09|202502|01|71|726
08|202503|01|178|80
07|202504|01|176|910
06|202505|01|76|455
05|202506|01|171|689
04|202507|01|274|617
03|202508|01|133|803
02|202509|01|163|447
01|202510|01|255|171
00|202512|01|156|958
90|202513|01|268|641
91|202514|01|222|63
92|202515|01|159|637
93|202516|01|50|225
94|202518|01|129|588
95|202519|01|144|658
96|202520|01|256|108
97|202521|01|126|573
98|202522|01|51|911
99|202523|01|119|404
80|202525|01|126|811
81|202526|01|141|915
82|202527|01|95|719
83|202528|01|241|809
84|202529|01|141|246
85|202530|01|61|359
86|202531|01|126|539
87|202532|01|203|285
88|202533|01|65|134
89|202534|01|254|61
70|202535|01|126|656
71|202536|01|64|672
72|202538|01|260|894
73|202539|01|71|66
74|202540|01|112|304
75|202542|01|196|925
76|202543|01|62|411
77|202548|01|194|425
78|202549|01|73|443
79|202550|01|274|808
60|202551|01|181|390
61|202552|01|130|242
62|202553|01|274|762
63|202554|01|234|849
64|202556|01|288|549
65|202557|01|232|425
66|202558|01|109|515
67|202559|01|204|191
68|202560|01|236|887
69|202561|01|188|70
50|202562|01|88|369
51|202563|01|199|909
52|202564|01|204|571
53|202566|01|197|852
54|202567|01|200|323
55|202568|01|189|904
56|202569|01|66|829
57|202570|01|53|689
58|202571|01|230|155
59|202572|01|278|653
40|202574|01|97|7
41|202576|01|238|84
42|202577|01|232|726
43|202578|01|134|840
44|202579|01|94|314
45|202580|01|128|429
46|202581|01|194|232
47|202583|01|84|569
48|202584|01|244|817
49|202585|01|116|230
30|202586|01|145|693
31|202587|01|237|838
32|202588|01|194|903
33|202590|01|141|947
34|202591|01|93|576
35|202592|01|198|589
36|202593|01|217|951
37|202594|01|231|900
38|202595|01|286|913
39|202596|01|241|817
20|202598|01|254|432
21|202599|01|84|186
22|202600|01|71|518
23|202601|01|285|138
24|202605|01|210|309
25|202606|01|87|137
26|202608|01|142|820
27|202609|01|202|401
28|202610|01|282|582
29|202611|01|220|259
10|202612|01|110|119
11|202613|01|270|917
12|202614|01|133|281
13|202616|01|76|226
14|202617|01|145|278
15|202618|01|238|984
16|202619|01|152|513
17|202620|01|211|986
18|202622|01|241|296
19|202623|01|140|945
00|202624|01|208|991
01|202625|01|192|328
02|202626|01|98|330
03|202627|01|213|135
04|202628|01|246|166
05|202630|01|108|662
06|202631|01|224|486
07|202632|01|201|568
08|202633|01|260|932
09|202635|01|223|462
00|202637|01|139|721
01|202638|01|78|288
02|202639|01|109|304
03|202640|01|147|450
04|202641|01|242|706
05|202643|01|216|70
06|202644|01|233|123
07|202645|01|264|839
08|202646|01|193|114
09|202647|01|121|57
10|202648|01|105|787
11|202650|01|134|696
12|202651|01|117|38
13|202652|01|176|703
14|202653|01|208|32
15|202655|01|208|554
16|202656|01|125|571
17|202657|01|228|184
18|202658|01|256|275
19|202659|01|289|222
20|202661|01|244|716
21|202662|01|226|209
22|202663|01|108|288
23|202664|01|163|59
24|202665|01|191|714
25|202666|01|197|180
26|202668|01|214|333
27|202669|01|144|934
28|202670|01|273|974
29|202671|01|211|98
30|202672|01|129|995
31|202674|01|191|36
32|202675|01|131|780
33|202676|01|277|576
34|202677|01|284|789
35|202678|01|78|237
36|202679|01|206|241
37|202681|01|178|638
38|202682|01|204|171
39|202683|01|208|133
40|202684|01|225|796
41|202685|01|185|852
42|202686|01|210|889
43|202687|01|262|824
44|202689|01|246|141
45|202690|01|71|966
46|202691|01|266|310
47|202693|01|161|329
48|202694|01|289|788
49|202695|01|236|288
50|202696|01|166|593
51|202697|01|259|534
52|202699|01|62|485
53|202700|01|133|23
54|202701|01|233|707
55|202702|01|121|760
56|202704|01|266|100
57|202706|01|60|146
58|202707|01|274|0
59|202708|01|214|230
60|202709|01|141|723
61|202710|01|265|463
62|202712|01|62|51
63|202713|01|273|698
64|202714|01|183|362
65|202715|01|156|23
66|202716|01|86|553
67|202718|01|170|909
68|202719|01|120|179
69|202720|01|137|685
70|202721|01|56|994
71|202722|01|193|401
